Gene stable ID	Gene stable ID version	Mouse gene name	Gene name
ENSDARG00000069850	ENSDARG00000069850.4		mrpl30
ENSDARG00000116211	ENSDARG00000116211.1		si:dkey-5i16.5
ENSDARG00000036658	ENSDARG00000036658.7	Cab39l	cab39l
ENSDARG00000052816	ENSDARG00000052816.8	Shmt1	shmt1
ENSDARG00000045768	ENSDARG00000045768.9	Cry1	cry1a
ENSDARG00000087417	ENSDARG00000087417.3	Zdhhc5	zdhhc5b
ENSDARG00000027419	ENSDARG00000027419.11	Gad1	gad1b
ENSDARG00000068177	ENSDARG00000068177.7	Pak2	pak2a
ENSDARG00000101419	ENSDARG00000101419.2	Drp2	drp2
ENSDARG00000040526	ENSDARG00000040526.5		s1pr5a
ENSDARG00000093595	ENSDARG00000093595.4		si:dkey-88n24.10
ENSDARG00000031616	ENSDARG00000031616.10		g6pca.1
ENSDARG00000039117	ENSDARG00000039117.7	Tef	tefa
ENSDARG00000068886	ENSDARG00000068886.4	Mrpl14	mrpl14
ENSDARG00000054821	ENSDARG00000054821.6	Nubpl	nubpl
ENSDARG00000098373	ENSDARG00000098373.2		BX276102.1
ENSDARG00000096686	ENSDARG00000096686.3		CT573003.1
ENSDARG00000034270	ENSDARG00000034270.9	Ogdh	ogdha
ENSDARG00000000551	ENSDARG00000000551.12	Slc1a4	slc1a4
ENSDARG00000002192	ENSDARG00000002192.11	Aspn	aspn
ENSDARG00000068461	ENSDARG00000068461.7		aopep
ENSDARG00000025391	ENSDARG00000025391.7	Pfdn2	pfdn2
ENSDARG00000069420	ENSDARG00000069420.7	Trim23	trim23
ENSDARG00000102223	ENSDARG00000102223.2		BX511079.2
ENSDARG00000042992	ENSDARG00000042992.7	Crygs	crygs1
ENSDARG00000043566	ENSDARG00000043566.6	Nepro	nepro
ENSDARG00000102070	ENSDARG00000102070.2	Tbc1d10a	tbc1d10aa
ENSDARG00000055655	ENSDARG00000055655.6	Nlrc4	birc5b
ENSDARG00000100890	ENSDARG00000100890.2	Csf1r	si:zfos-1069f5.1
ENSDARG00000029402	ENSDARG00000029402.10	Sort1	sort1a
ENSDARG00000096955	ENSDARG00000096955.3		CR848791.2
ENSDARG00000043820	ENSDARG00000043820.8	Gm20390	nme2a
ENSDARG00000094471	ENSDARG00000094471.2		CU137648.1
ENSDARG00000075676	ENSDARG00000075676.5		fndc7b
ENSDARG00000101076	ENSDARG00000101076.4	Irx3	irx3a
ENSDARG00000057253	ENSDARG00000057253.7		pimr141
ENSDARG00000059368	ENSDARG00000059368.6	Gria4	gria4b
ENSDARG00000077583	ENSDARG00000077583.5	B4gat1	b4gat1
ENSDARG00000077583	ENSDARG00000077583.5	Gm50388	b4gat1
ENSDARG00000052056	ENSDARG00000052056.7		parietopsin
ENSDARG00000009212	ENSDARG00000009212.8	Ppia	ppiaa
ENSDARG00000041032	ENSDARG00000041032.8		or107-1
ENSDARG00000095937	ENSDARG00000095937.4		tmem265
ENSDARG00000057610	ENSDARG00000057610.8	Cdkn2c	cdkn2c
ENSDARG00000037713	ENSDARG00000037713.7	Pcnp	pcnp
ENSDARG00000018989	ENSDARG00000018989.7	Hspa4	hspa4b
ENSDARG00000103717	ENSDARG00000103717.2		CT978957.2
ENSDARG00000070116	ENSDARG00000070116.4	Nit1	nit1
ENSDARG00000006567	ENSDARG00000006567.9	Dus4l	dus4l
ENSDARG00000101201	ENSDARG00000101201.2		si:dkey-207b20.2
ENSDARG00000093610	ENSDARG00000093610.3		BX664750.1
ENSDARG00000116855	ENSDARG00000116855.1		CR383662.8
ENSDARG00000058656	ENSDARG00000058656.6	Des	desma
ENSDARG00000092099	ENSDARG00000092099.2		si:ch211-133n4.6
ENSDARG00000026990	ENSDARG00000026990.9		klhl6
ENSDARG00000091539	ENSDARG00000091539.4	Ptprj	ptprjb.1
ENSDARG00000092354	ENSDARG00000092354.3		si:ch211-284e13.6
ENSDARG00000041030	ENSDARG00000041030.6		or111-1
ENSDARG00000015732	ENSDARG00000015732.9		cax2
ENSDARG00000099207	ENSDARG00000099207.2		si:dkey-11f4.7
ENSDARG00000013075	ENSDARG00000013075.10	Mrpl11	mrpl11
ENSDARG00000102843	ENSDARG00000102843.2		CT978957.1
ENSDARG00000097306	ENSDARG00000097306.2		BX000358.1
ENSDARG00000086633	ENSDARG00000086633.5		or111-3
ENSDARG00000031731	ENSDARG00000031731.9		si:ch73-27e22.6
ENSDARG00000056554	ENSDARG00000056554.7	Rap1gap	rap1gap
ENSDARG00000079564	ENSDARG00000079564.4		myh7
ENSDARG00000095446	ENSDARG00000095446.3		CR383662.3
ENSDARG00000004498	ENSDARG00000004498.10	Xkr8	xkr8.1
ENSDARG00000088846	ENSDARG00000088846.4		or111-4
ENSDARG00000043797	ENSDARG00000043797.8	Gm9049	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm9046	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm9045	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm9040	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Cdc5l	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm9048	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm32802	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm32717	cdc5l
ENSDARG00000043797	ENSDARG00000043797.8	Gm9044	cdc5l
ENSDARG00000076594	ENSDARG00000076594.4	Pcdh12	pcdh12
ENSDARG00000039578	ENSDARG00000039578.7	Pa2g4	pa2g4a
ENSDARG00000091791	ENSDARG00000091791.3		or111-5
ENSDARG00000111423	ENSDARG00000111423.1		si:ch73-27e22.1
ENSDARG00000112855	ENSDARG00000112855.1		CT033790.2
ENSDARG00000011072	ENSDARG00000011072.8	Ddx11	ddx11
ENSDARG00000097175	ENSDARG00000097175.2		CR383662.6
ENSDARG00000075194	ENSDARG00000075194.4	Gm26965	si:dkey-56e3.3
ENSDARG00000075194	ENSDARG00000075194.4	Gm28044	si:dkey-56e3.3
ENSDARG00000075194	ENSDARG00000075194.4	Gm10037	si:dkey-56e3.3
ENSDARG00000075194	ENSDARG00000075194.4	Gm28041	si:dkey-56e3.3
ENSDARG00000036650	ENSDARG00000036650.7	Cdadc1	cdadc1
ENSDARG00000044132	ENSDARG00000044132.6	Ogn	ogna
ENSDARG00000068175	ENSDARG00000068175.4	Ing5	ing5b
ENSDARG00000041033	ENSDARG00000041033.9		or119-2
ENSDARG00000111380	ENSDARG00000111380.1		CR383662.7
ENSDARG00000037588	ENSDARG00000037588.5	Bhlhe23	bhlhe23
ENSDARG00000014951	ENSDARG00000014951.9		svopb
ENSDARG00000036086	ENSDARG00000036086.7	Itga11	itga11a
ENSDARG00000032575	ENSDARG00000032575.7		ywhaz
ENSDARG00000097450	ENSDARG00000097450.3		CR381647.4
ENSDARG00000093992	ENSDARG00000093992.2		si:ch211-279g13.1
ENSDARG00000010655	ENSDARG00000010655.12	Ppm1k	ppm1k
ENSDARG00000055731	ENSDARG00000055731.7		si:dkeyp-69e1.8
ENSDARG00000038414	ENSDARG00000038414.7	B3galt6	b3galt6
ENSDARG00000007743	ENSDARG00000007743.10		il15l
ENSDARG00000052565	ENSDARG00000052565.6	Cenpi	cenpi
ENSDARG00000095857	ENSDARG00000095857.2		CR407550.1
ENSDARG00000055530	ENSDARG00000055530.5	Sertad2	sertad2b
ENSDARG00000070581	ENSDARG00000070581.5	Ggact	ggact.1
ENSDARG00000092266	ENSDARG00000092266.2		si:ch73-27e22.2
ENSDARG00000025658	ENSDARG00000025658.9		or111-2
ENSDARG00000101358	ENSDARG00000101358.2		pard3aa
ENSDARG00000027807	ENSDARG00000027807.10	Frk	frk
ENSDARG00000030547	ENSDARG00000030547.9	Rnd1	rnd1a
ENSDARG00000068103	ENSDARG00000068103.7	Cfap45	cfap45
ENSDARG00000093345	ENSDARG00000093345.2		si:ch73-27e22.7
ENSDARG00000074597	ENSDARG00000074597.6	Lzts2	lzts2a
ENSDARG00000104279	ENSDARG00000104279.2	App	appa
ENSDARG00000024306	ENSDARG00000024306.7	Zbed4	zbed4
ENSDARG00000002707	ENSDARG00000002707.10	Hes7	her11
ENSDARG00000074908	ENSDARG00000074908.4	Col6a1	col6a1
ENSDARG00000055250	ENSDARG00000055250.8		cntd2
ENSDARG00000002293	ENSDARG00000002293.12	Ifi44	si:ch211-197g15.6
ENSDARG00000002293	ENSDARG00000002293.12	Ifi44l	si:ch211-197g15.6
ENSDARG00000031971	ENSDARG00000031971.7	Poglut2	poglut2
ENSDARG00000044135	ENSDARG00000044135.5	Cenpp	cenpp
ENSDARG00000104359	ENSDARG00000104359.2	Anxa1	anxa1c
ENSDARG00000105758	ENSDARG00000105758.2		AL845428.2
ENSDARG00000006225	ENSDARG00000006225.8	Ddx39a	ddx39aa
ENSDARG00000076820	ENSDARG00000076820.5	Xkr8	xkr8.2
ENSDARG00000116618	ENSDARG00000116618.1		si:ch73-27e22.8
ENSDARG00000074367	ENSDARG00000074367.5		usp12b
ENSDARG00000042815	ENSDARG00000042815.6	Alkal2	alkal2b
ENSDARG00000020149	ENSDARG00000020149.10	Acoxl	acoxl
ENSDARG00000014233	ENSDARG00000014233.9	Septin8	sept8b
ENSDARG00000019693	ENSDARG00000019693.12	Clcn5	clcn5a
ENSDARG00000099660	ENSDARG00000099660.2		CU915256.1
ENSDARG00000008384	ENSDARG00000008384.10	Hdac6	hdac6
ENSDARG00000043238	ENSDARG00000043238.9		atg16l2
ENSDARG00000093538	ENSDARG00000093538.2		CR450686.2
ENSDARG00000041397	ENSDARG00000041397.5	Eif2b2	eif2b2
ENSDARG00000098031	ENSDARG00000098031.3		si:ch73-144d13.8
ENSDARG00000058693	ENSDARG00000058693.6	Cast	cast
ENSDARG00000099094	ENSDARG00000099094.2		CR974475.1
ENSDARG00000097211	ENSDARG00000097211.2		CR381647.3
ENSDARG00000008796	ENSDARG00000008796.11		her5
ENSDARG00000028628	ENSDARG00000028628.7	Gdap1l1	gdap1l1
ENSDARG00000095853	ENSDARG00000095853.3		si:ch211-57m13.3
ENSDARG00000103432	ENSDARG00000103432.2	Exosc4	exosc4
ENSDARG00000094797	ENSDARG00000094797.2		si:dkey-181m19.11
ENSDARG00000032746	ENSDARG00000032746.9		tnfsf10l3
ENSDARG00000058459	ENSDARG00000058459.5		plekhg2
ENSDARG00000004680	ENSDARG00000004680.8		dnajb6a
ENSDARG00000095082	ENSDARG00000095082.5	Itln1	ITLN1
ENSDARG00000058460	ENSDARG00000058460.6	Cacng3	cacng3a
ENSDARG00000097693	ENSDARG00000097693.3		si:ch211-248a14.8
ENSDARG00000063577	ENSDARG00000063577.7		klhl35
ENSDARG00000091602	ENSDARG00000091602.3		si:dkey-163f14.6
ENSDARG00000097620	ENSDARG00000097620.2		si:ch211-210b2.1
ENSDARG00000095360	ENSDARG00000095360.2		si:ch211-213b8.4
ENSDARG00000037108	ENSDARG00000037108.7	Pfdn6	pfdn6
ENSDARG00000077130	ENSDARG00000077130.4		bcl10
ENSDARG00000093600	ENSDARG00000093600.4	Omd	omd
ENSDARG00000035377	ENSDARG00000035377.4	Fgf5	fgf5
ENSDARG00000030636	ENSDARG00000030636.9		tex30
ENSDARG00000079315	ENSDARG00000079315.5	Lpxn	lpxn
ENSDARG00000019797	ENSDARG00000019797.10	Qrich1	qrich1
ENSDARG00000023003	ENSDARG00000023003.8	Ccdc12	ccdc12
ENSDARG00000035257	ENSDARG00000035257.6	Akr1b8	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1b7	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1b10	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c20	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c18	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c6	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c14	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1cl	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c21	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c13	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c19	akr1a1a
ENSDARG00000035257	ENSDARG00000035257.6	Akr1c12	akr1a1a
ENSDARG00000005004	ENSDARG00000005004.10	Slc5a12	slc5a12
ENSDARG00000021720	ENSDARG00000021720.10	Mbl2	col7a1
ENSDARG00000021720	ENSDARG00000021720.10	Mbl1	col7a1
ENSDARG00000006292	ENSDARG00000006292.12	Cfap91	maats1
ENSDARG00000095927	ENSDARG00000095927.3		si:ch211-57m13.1
ENSDARG00000097580	ENSDARG00000097580.2		BX663519.1
ENSDARG00000062277	ENSDARG00000062277.6	Ppp2r2c	ppp2r2cb
ENSDARG00000097008	ENSDARG00000097008.3		opn1mw1
ENSDARG00000044143	ENSDARG00000044143.9	Nol8	nol8
ENSDARG00000015208	ENSDARG00000015208.11	Rbbp7	rbb4l
ENSDARG00000097067	ENSDARG00000097067.2		CR626887.2
ENSDARG00000059399	ENSDARG00000059399.5		si:ch211-160o17.6
ENSDARG00000095593	ENSDARG00000095593.2		si:ch211-134c9.2
ENSDARG00000078331	ENSDARG00000078331.5	Best1	best1
ENSDARG00000078001	ENSDARG00000078001.6		kbtbd7
ENSDARG00000013596	ENSDARG00000013596.11	Brd1	brd1a
ENSDARG00000038870	ENSDARG00000038870.8	Slu7	slu7
ENSDARG00000069482	ENSDARG00000069482.6	Traf1	traf1
ENSDARG00000042724	ENSDARG00000042724.9	Supt5	supt5h
ENSDARG00000053431	ENSDARG00000053431.7	Kifc2	si:ch211-257p13.3
ENSDARG00000059400	ENSDARG00000059400.5		tmem167b
ENSDARG00000091421	ENSDARG00000091421.3		BX511100.2
ENSDARG00000052702	ENSDARG00000052702.7	Capn11	capn1a
ENSDARG00000024325	ENSDARG00000024325.8	Cert1	cert1a
ENSDARG00000035136	ENSDARG00000035136.7	Selenow	selenow1
ENSDARG00000060862	ENSDARG00000060862.7	Atxn1	atxn1b
ENSDARG00000022944	ENSDARG00000022944.8	Ecd	ecd
ENSDARG00000105436	ENSDARG00000105436.2		FQ976909.1
ENSDARG00000099887	ENSDARG00000099887.2	Sla2	si:ch211-25d12.7
ENSDARG00000092721	ENSDARG00000092721.2		si:ch211-67f24.7
ENSDARG00000035325	ENSDARG00000035325.8		srsf7a
ENSDARG00000062518	ENSDARG00000062518.9		ulk1a
ENSDARG00000093717	ENSDARG00000093717.2		BX901930.3
ENSDARG00000101907	ENSDARG00000101907.2		CR848667.2
ENSDARG00000098277	ENSDARG00000098277.2		CR550307.1
ENSDARG00000076076	ENSDARG00000076076.7	Crtc1	crtc1b
ENSDARG00000093256	ENSDARG00000093256.2		BX901930.2
ENSDARG00000013087	ENSDARG00000013087.12	Ndrg3	ndrg3a
ENSDARG00000020008	ENSDARG00000020008.10	Vcp	vcp
ENSDARG00000075263	ENSDARG00000075263.4	Ankrd1	ankrd1a
ENSDARG00000056621	ENSDARG00000056621.8	Ctcf	ctcf
ENSDARG00000114577	ENSDARG00000114577.1		si:dkey-159n16.2
ENSDARG00000095948	ENSDARG00000095948.4		BX511100.5
ENSDARG00000041391	ENSDARG00000041391.4	Tmed10	tmed10
ENSDARG00000040635	ENSDARG00000040635.7	Rnf11	rnf11b
ENSDARG00000074809	ENSDARG00000074809.4	C130074G19Rik	zgc:194392
ENSDARG00000092400	ENSDARG00000092400.2		BX901930.1
ENSDARG00000003523	ENSDARG00000003523.11		itln3
ENSDARG00000096293	ENSDARG00000096293.3		BX649612.1
ENSDARG00000078762	ENSDARG00000078762.4	Tmem169	tmem169b
ENSDARG00000078504	ENSDARG00000078504.4		si:ch73-60h1.1
ENSDARG00000060506	ENSDARG00000060506.7	Sos2	sos2
ENSDARG00000057296	ENSDARG00000057296.5	Cbln1	cbln1
ENSDARG00000071549	ENSDARG00000071549.7		ecm2
ENSDARG00000020387	ENSDARG00000020387.9	Nipsnap3b	nipsnap3a
ENSDARG00000020387	ENSDARG00000020387.9	Nipsnap3a	nipsnap3a
ENSDARG00000071241	ENSDARG00000071241.4		trim35-39
ENSDARG00000052072	ENSDARG00000052072.6	Dnajb9	dnajb9a
ENSDARG00000097018	ENSDARG00000097018.3		CR628341.1
ENSDARG00000044488	ENSDARG00000044488.5	Pak1ip1	pak1ip1
ENSDARG00000105326	ENSDARG00000105326.2		CABZ01069324.1
ENSDARG00000056483	ENSDARG00000056483.8	Ssbp4	ssbp4
ENSDARG00000071009	ENSDARG00000071009.6	Kif20b	kif20ba
ENSDARG00000055305	ENSDARG00000055305.7	Ret	ret
ENSDARG00000098431	ENSDARG00000098431.3	Comp	comp
ENSDARG00000076919	ENSDARG00000076919.5	Igdcc4	igdcc4
ENSDARG00000032263	ENSDARG00000032263.6	Xndc1	zgc:110224
ENSDARG00000003257	ENSDARG00000003257.8		zgc:101559
ENSDARG00000071518	ENSDARG00000071518.6	Krt222	krt222
ENSDARG00000053518	ENSDARG00000053518.7	Adhfe1	adhfe1
ENSDARG00000105499	ENSDARG00000105499.2		zgc:175135
ENSDARG00000040485	ENSDARG00000040485.6	Gsdme	gsdmeb
ENSDARG00000061061	ENSDARG00000061061.5	Dpagt1	dpagt1
ENSDARG00000037186	ENSDARG00000037186.8	Tpbg	tpbgb
ENSDARG00000071494	ENSDARG00000071494.5	Fshr	fshr
ENSDARG00000034940	ENSDARG00000034940.10	Slc1a7	slc1a7a
ENSDARG00000039949	ENSDARG00000039949.6	Fibin	fibina
ENSDARG00000095188	ENSDARG00000095188.2		si:dkey-189h5.6
ENSDARG00000094602	ENSDARG00000094602.2		si:dkey-7n6.2
ENSDARG00000095236	ENSDARG00000095236.3		CT990618.1
ENSDARG00000059046	ENSDARG00000059046.8	Psmd5	psmd5
ENSDARG00000056773	ENSDARG00000056773.5	Tpsg1	zgc:163079
ENSDARG00000056773	ENSDARG00000056773.5	Tpsab1	zgc:163079
ENSDARG00000056773	ENSDARG00000056773.5	Tpsb2	zgc:163079
ENSDARG00000056773	ENSDARG00000056773.5	Prss29	zgc:163079
ENSDARG00000056773	ENSDARG00000056773.5	Prss28	zgc:163079
ENSDARG00000012674	ENSDARG00000012674.9	Rpusd4	rpusd4
ENSDARG00000088121	ENSDARG00000088121.4	Pkd1l3	pkd1l2b
ENSDARG00000088121	ENSDARG00000088121.4	Pkd1l2	pkd1l2b
ENSDARG00000088121	ENSDARG00000088121.4	Pkdrej	pkd1l2b
ENSDARG00000088121	ENSDARG00000088121.4	Pkd2l2	pkd1l2b
ENSDARG00000055548	ENSDARG00000055548.8	Npat	npat
ENSDARG00000003469	ENSDARG00000003469.8	Neurod4	neurod4
ENSDARG00000078363	ENSDARG00000078363.4	Mcoln3	mcoln3a
ENSDARG00000091211	ENSDARG00000091211.3	Adh6a	adh8a
ENSDARG00000091211	ENSDARG00000091211.3	Adh1	adh8a
ENSDARG00000091211	ENSDARG00000091211.3	Adh5	adh8a
ENSDARG00000091211	ENSDARG00000091211.3	Adh7	adh8a
ENSDARG00000091211	ENSDARG00000091211.3	Adh6b	adh8a
ENSDARG00000091211	ENSDARG00000091211.3	Adh4	adh8a
ENSDARG00000088975	ENSDARG00000088975.5	Rtl9	si:ch211-14k19.8
ENSDARG00000090416	ENSDARG00000090416.4		scpp1
ENSDARG00000070743	ENSDARG00000070743.6	Tmem45a	tmem45a
ENSDARG00000070743	ENSDARG00000070743.6	Tmem45a2	tmem45a
ENSDARG00000037099	ENSDARG00000037099.6	Irs2	irs2a
ENSDARG00000099839	ENSDARG00000099839.2		si:ch211-9d9.1
ENSDARG00000074328	ENSDARG00000074328.5	Apba1	apba1b
ENSDARG00000030133	ENSDARG00000030133.7	Fkbp6	fkbp6
ENSDARG00000002967	ENSDARG00000002967.9	Pdap1	pdap1b
ENSDARG00000092507	ENSDARG00000092507.4		znf1013
ENSDARG00000102417	ENSDARG00000102417.2	Psmd7	psmd7
ENSDARG00000094563	ENSDARG00000094563.3		znf1144
ENSDARG00000004851	ENSDARG00000004851.10	Hinfp	hinfp
ENSDARG00000039996	ENSDARG00000039996.5	Xkr8	xkr8.3
ENSDARG00000092174	ENSDARG00000092174.2	Fosl2	fosl2l
ENSDARG00000078310	ENSDARG00000078310.6	Cecr2	cecr2
ENSDARG00000071198	ENSDARG00000071198.6	Cep20	fopnl
ENSDARG00000052030	ENSDARG00000052030.7	Akr1a1	akr1a1b
ENSDARG00000054177	ENSDARG00000054177.7		adgra1a
ENSDARG00000013730	ENSDARG00000013730.12	Slc4a4	slc4a4a
ENSDARG00000093053	ENSDARG00000093053.2		vap
ENSDARG00000105634	ENSDARG00000105634.2		BX957325.1
ENSDARG00000092180	ENSDARG00000092180.3		si:dkey-40m6.11
ENSDARG00000037192	ENSDARG00000037192.7		zgc:113364
ENSDARG00000017084	ENSDARG00000017084.8	Bud31	bud31
ENSDARG00000014196	ENSDARG00000014196.6		myl1
ENSDARG00000099840	ENSDARG00000099840.2	Lpar1	lpar1
ENSDARG00000100949	ENSDARG00000100949.2		vap
ENSDARG00000098999	ENSDARG00000098999.2		si:ch73-311h14.2
ENSDARG00000018228	ENSDARG00000018228.13	Htr2c	htr2cl1
ENSDARG00000032221	ENSDARG00000032221.9	Phactr4	phactr4b
ENSDARG00000096927	ENSDARG00000096927.3	Tcaf3	si:ch211-210b2.3
ENSDARG00000096927	ENSDARG00000096927.3	Tcaf2	si:ch211-210b2.3
ENSDARG00000096927	ENSDARG00000096927.3	Tcaf1	si:ch211-210b2.3
ENSDARG00000035810	ENSDARG00000035810.7	Rgcc	rgcc
ENSDARG00000015537	ENSDARG00000015537.11	Gad2	gad2
ENSDARG00000070717	ENSDARG00000070717.7		slc25a18
ENSDARG00000042122	ENSDARG00000042122.9	Acot11	acot11b
ENSDARG00000116005	ENSDARG00000116005.1	Pzp	zgc:171446
ENSDARG00000116005	ENSDARG00000116005.1	A2ml1	zgc:171446
ENSDARG00000116005	ENSDARG00000116005.1	Mug2	zgc:171446
ENSDARG00000116005	ENSDARG00000116005.1	Mug1	zgc:171446
ENSDARG00000116005	ENSDARG00000116005.1	Gm7298	zgc:171446
ENSDARG00000017441	ENSDARG00000017441.11		mylz3
ENSDARG00000028816	ENSDARG00000028816.9	Tmed3	tmed3
ENSDARG00000095212	ENSDARG00000095212.4	Tcaf3	si:ch211-210b2.4
ENSDARG00000095212	ENSDARG00000095212.4	Tcaf2	si:ch211-210b2.4
ENSDARG00000095212	ENSDARG00000095212.4	Tcaf1	si:ch211-210b2.4
ENSDARG00000101214	ENSDARG00000101214.2	Pkd1l3	pkd1l2b
ENSDARG00000101214	ENSDARG00000101214.2	Pkd1l2	pkd1l2b
ENSDARG00000101214	ENSDARG00000101214.2	Pkdrej	pkd1l2b
ENSDARG00000101214	ENSDARG00000101214.2	Pkd2l2	pkd1l2b
ENSDARG00000103413	ENSDARG00000103413.2	Rtbdn	zgc:109949
ENSDARG00000101774	ENSDARG00000101774.2		si:ch211-241j8.2
ENSDARG00000009727	ENSDARG00000009727.12	Twf2	twf2b
ENSDARG00000045517	ENSDARG00000045517.8	Itih5	itih5
ENSDARG00000105305	ENSDARG00000105305.2		si:dkeyp-79b7.12
ENSDARG00000056768	ENSDARG00000056768.4	Rprml	rprml
ENSDARG00000017762	ENSDARG00000017762.11	Srrt	srrt
ENSDARG00000069846	ENSDARG00000069846.5		zgc:162944
ENSDARG00000102986	ENSDARG00000102986.2	Csf1r	csf1ra
ENSDARG00000103266	ENSDARG00000103266.3		ogal
ENSDARG00000091889	ENSDARG00000091889.3		CR812481.1
ENSDARG00000029296	ENSDARG00000029296.4	Nexmif	nexmifb
ENSDARG00000095065	ENSDARG00000095065.5		si:ch211-113e8.9
ENSDARG00000104993	ENSDARG00000104993.3		si:ch211-63i20.3
ENSDARG00000105183	ENSDARG00000105183.2		CT009487.2
ENSDARG00000039270	ENSDARG00000039270.7	Vti1b	vti1b
ENSDARG00000070953	ENSDARG00000070953.6	Gm28042	pla2g4f.2
ENSDARG00000070953	ENSDARG00000070953.6	Pla2g4e	pla2g4f.2
ENSDARG00000070953	ENSDARG00000070953.6	Pla2g4d	pla2g4f.2
ENSDARG00000070953	ENSDARG00000070953.6	Pla2g4b	pla2g4f.2
ENSDARG00000008032	ENSDARG00000008032.11	Sart3	sart3
ENSDARG00000105526	ENSDARG00000105526.2		CR318601.1
ENSDARG00000041533	ENSDARG00000041533.8	Ccdc130	ccdc130
ENSDARG00000040851	ENSDARG00000040851.9	Plekhh2	plekhh2
ENSDARG00000104775	ENSDARG00000104775.2	Pinlyp	ly6m2
ENSDARG00000104775	ENSDARG00000104775.2	Lypd8l	ly6m2
ENSDARG00000104775	ENSDARG00000104775.2	1810065E05Rik	ly6m2
ENSDARG00000104775	ENSDARG00000104775.2	Gm12253	ly6m2
ENSDARG00000104775	ENSDARG00000104775.2	Lypd8	ly6m2
ENSDARG00000104773	ENSDARG00000104773.2	Junb	junbb
ENSDARG00000088366	ENSDARG00000088366.5	Adh6a	zgc:77938
ENSDARG00000088366	ENSDARG00000088366.5	Adh1	zgc:77938
ENSDARG00000088366	ENSDARG00000088366.5	Cryzl2	zgc:77938
ENSDARG00000088366	ENSDARG00000088366.5	Adh5	zgc:77938
ENSDARG00000088366	ENSDARG00000088366.5	Adh7	zgc:77938
ENSDARG00000088366	ENSDARG00000088366.5	Adh6b	zgc:77938
ENSDARG00000088366	ENSDARG00000088366.5	Adh4	zgc:77938
ENSDARG00000016231	ENSDARG00000016231.8	Bcap29	bcap29
ENSDARG00000054363	ENSDARG00000054363.6		si:zfos-464b6.2
ENSDARG00000095617	ENSDARG00000095617.2		znf1157
ENSDARG00000030108	ENSDARG00000030108.9	Sec22b	sec22ba
ENSDARG00000104350	ENSDARG00000104350.2		si:dkey-68o6.6
ENSDARG00000099416	ENSDARG00000099416.2	Pinlyp	ly6m3
ENSDARG00000099416	ENSDARG00000099416.2	Lypd8l	ly6m3
ENSDARG00000099416	ENSDARG00000099416.2	1810065E05Rik	ly6m3
ENSDARG00000099416	ENSDARG00000099416.2	Gm12253	ly6m3
ENSDARG00000099416	ENSDARG00000099416.2	Lypd8	ly6m3
ENSDARG00000094736	ENSDARG00000094736.3		znf1157
ENSDARG00000051888	ENSDARG00000051888.7	Ist1	ist1
ENSDARG00000040503	ENSDARG00000040503.8		sb:cb81
ENSDARG00000095191	ENSDARG00000095191.2		si:dkey-57k2.7
ENSDARG00000009930	ENSDARG00000009930.11	Cadm2	cadm2a
ENSDARG00000055525	ENSDARG00000055525.6	Gm5065	lgalslb
ENSDARG00000055525	ENSDARG00000055525.6	Lgalsl	lgalslb
ENSDARG00000101737	ENSDARG00000101737.2		BX842687.1
ENSDARG00000105687	ENSDARG00000105687.2		CABZ01070258.1
ENSDARG00000075395	ENSDARG00000075395.5	Dguok	dguok
ENSDARG00000075715	ENSDARG00000075715.5	Tmem236	si:dkey-32m20.1
ENSDARG00000103582	ENSDARG00000103582.3		znf1166
ENSDARG00000005774	ENSDARG00000005774.9	Ddx3y	ddx3xb
ENSDARG00000005774	ENSDARG00000005774.9	D1Pas1	ddx3xb
ENSDARG00000005774	ENSDARG00000005774.9	Ddx3x	ddx3xb
ENSDARG00000056961	ENSDARG00000056961.4		ccdc30
ENSDARG00000034982	ENSDARG00000034982.10	Zcchc8	zcchc8
ENSDARG00000060901	ENSDARG00000060901.6	Trim62	trim62.1
ENSDARG00000069160	ENSDARG00000069160.8	Tafa5	tafa5a
ENSDARG00000055809	ENSDARG00000055809.7		vtg2
ENSDARG00000096336	ENSDARG00000096336.2		BX323079.1
ENSDARG00000070157	ENSDARG00000070157.5	Tgm2	tgm2a
ENSDARG00000037383	ENSDARG00000037383.8	Pax5	pax5
